CowID,Lact,Cow Sold,Herd Sold,Cow Shortloss,Herd Shortloss,Cow Longloss,Herd Longloss,Cow Failure,Herd Failure,Cow Recurred,Herd Recurred,Cow Quality
N13928350,4,83.0,56,69.0,55,85.0,60,64.0,49,72.0,53,4
N13928352,1,32.0,56,31.0,55,18.0,60,53.0,49,46.0,53,2
N13928353,3,54.0,56,44.0,55,44.0,60,48.0,49,56.0,53,3
N13928354,2,19.0,56,31.0,55,21.0,60,42.0,49,39.0,53,2
N13928356,5,55.0,56,46.0,55,46.0,60,34.0,49,46.0,53,3
N13928358,1,14.0,56,38.0,55,25.0,60,45.0,49,30.0,53,2
N13928358,1,14.0,56,38.0,55,25.0,60,45.0,49,30.0,53,2
N13928358,3,51.0,56,62.0,55,76.0,60,52.0,49,61.0,53,4
N13928362,1,44.0,56,41.0,55,28.0,60,57.0,49,44.0,53,2
N13928362,1,62.0,56,59.0,55,59.0,60,45.0,49,51.0,53,3
N13928363,1,48.0,56,44.0,55,36.0,60,53.0,49,43.0,53,2
N13928363,2,50.0,56,50.0,55,49.0,60,59.0,49,59.0,53,3
N13931868,6,63.0,56,51.0,55,52.0,60,32.0,49,45.0,53,3
N13931869,3,54.0,56,47.0,55,48.0,60,56.0,49,56.0,53,3
N13935442,1,19.0,56,24.0,55,23.0,60,46.0,49,49.0,53,2
N13935442,1,22.0,56,34.0,55,37.0,60,49.0,49,50.0,53,3
N13935444,1,53.0,56,42.0,55,41.0,60,51.0,49,35.0,53,3
N13935445,1,11.0,56,20.0,55,15.0,60,51.0,49,36.0,53,2
N13935445,1,17.0,56,31.0,55,24.0,60,44.0,49,41.0,53,2
N13935445,2,48.0,56,52.0,55,58.0,60,53.0,49,70.0,53,3
N13935445,2,67.0,56,69.0,55,72.0,60,53.0,49,70.0,53,4
N13935445,2,70.0,56,74.0,55,77.0,60,40.0,49,61.0,53,4
N13935446,1,32.0,56,33.0,55,19.0,60,51.0,49,43.0,53,2
N13935448,2,60.0,56,58.0,55,57.0,60,52.0,49,52.0,53,3
N13935450,1,60.0,56,54.0,55,55.0,60,52.0,49,35.0,53,3
N13935451,5,65.0,56,56.0,55,68.0,60,21.0,49,46.0,53,3
N13935453,1,28.0,56,26.0,55,19.0,60,52.0,49,43.0,53,2
N13935453,2,24.0,56,35.0,55,40.0,60,55.0,49,61.0,53,3
N13935453,2,26.0,56,40.0,55,50.0,60,55.0,49,68.0,53,3
N13935453,3,49.0,56,61.0,55,71.0,60,51.0,49,73.0,53,4
N13935453,4,87.0,56,60.0,55,91.0,60,23.0,49,48.0,53,5
N13935453,5,90.0,56,80.0,55,93.0,60,34.0,49,65.0,53,5
N13935455,2,14.0,56,21.0,55,26.0,60,24.0,49,24.0,53,1
N13935456,1,59.0,56,47.0,55,42.0,60,58.0,49,44.0,53,3
N13935456,1,72.0,56,61.0,55,63.0,60,51.0,49,54.0,53,4
N13935457,3,36.0,56,33.0,55,34.0,60,44.0,49,52.0,53,3
N13935458,1,60.0,56,56.0,55,55.0,60,38.0,49,44.0,53,3
N13935459,1,39.0,56,40.0,55,33.0,60,52.0,49,55.0,53,3
N13935459,1,14.0,56,14.0,55,36.0,60,37.0,49,15.0,53,2
N13935461,3,44.0,56,51.0,55,43.0,60,43.0,49,62.0,53,3
N13935461,3,51.0,56,66.0,55,71.0,60,54.0,49,59.0,53,4
N13935461,3,19.0,56,60.0,55,58.0,60,56.0,49,63.0,53,3
N13935462,2,19.0,56,30.0,55,33.0,60,52.0,49,63.0,53,3
N13935521,4,61.0,56,35.0,55,57.0,60,19.0,49,33.0,53,3
N13935522,1,58.0,56,42.0,55,41.0,60,55.0,49,43.0,53,3
N13935522,3,68.0,56,54.0,55,68.0,60,31.0,49,42.0,53,3
N13938668,3,44.0,56,42.0,55,38.0,60,38.0,49,48.0,53,2
N13938674,2,43.0,56,36.0,55,28.0,60,45.0,49,51.0,53,3
N13938675,2,15.0,56,33.0,55,25.0,60,58.0,49,28.0,53,2
N13938676,2,20.0,56,47.0,55,38.0,60,43.0,49,51.0,53,3
N13938676,2,21.0,56,53.0,55,45.0,60,44.0,49,50.0,53,3
N13938676,2,21.0,56,39.0,55,48.0,60,51.0,49,45.0,53,2
N13938676,2,18.0,56,47.0,55,48.0,60,57.0,49,59.0,53,3
N13938681,1,48.0,56,41.0,55,34.0,60,50.0,49,38.0,53,2
N13941894,1,12.0,56,19.0,55,14.0,60,52.0,49,41.0,53,2
N13941894,4,74.0,56,59.0,55,69.0,60,32.0,49,51.0,53,4
N13941894,4,81.0,56,69.0,55,75.0,60,33.0,49,51.0,53,4
N13941894,4,83.0,56,78.0,55,80.0,60,49.0,49,49.0,53,4
N13941898,3,34.0,56,42.0,55,39.0,60,50.0,49,55.0,53,3
N13941898,3,59.0,56,60.0,55,77.0,60,55.0,49,55.0,53,4
N13941899,2,53.0,56,42.0,55,38.0,60,59.0,49,52.0,53,3
N13941903,2,38.0,56,53.0,55,49.0,60,55.0,49,59.0,53,3
N13941903,2,11.0,56,50.0,55,54.0,60,44.0,49,23.0,53,3
N13941903,2,21.0,56,59.0,55,58.0,60,41.0,49,50.0,53,3
N13941903,5,82.0,56,68.0,55,88.0,60,33.0,49,66.0,53,4
N13941904,3,39.0,56,40.0,55,36.0,60,45.0,49,52.0,53,3
N13941904,3,39.0,56,40.0,55,36.0,60,55.0,49,53.0,53,3
N13941904,3,40.0,56,40.0,55,36.0,60,56.0,49,53.0,53,3
N13941907,1,10.0,56,33.0,55,25.0,60,53.0,49,25.0,53,2
N13941909,2,12.0,56,24.0,55,23.0,60,37.0,49,25.0,53,1
N13941911,3,37.0,56,38.0,55,36.0,60,49.0,49,50.0,53,3
N13941914,4,61.0,56,51.0,55,51.0,60,54.0,49,53.0,53,3
N13941915,1,27.0,56,27.0,55,20.0,60,49.0,49,40.0,53,2
N13941990,3,65.0,56,58.0,55,68.0,60,54.0,49,55.0,53,3
N13941990,3,70.0,56,71.0,55,83.0,60,61.0,49,57.0,53,4
N13942002,3,58.0,56,53.0,55,49.0,60,52.0,49,50.0,53,3
N13942002,4,65.0,56,58.0,55,66.0,60,48.0,49,58.0,53,3
N13942002,5,80.0,56,54.0,55,74.0,60,21.0,49,38.0,53,4
N13942002,5,80.0,56,54.0,55,74.0,60,21.0,49,38.0,53,4
N13942006,1,14.0,56,32.0,55,29.0,60,46.0,49,27.0,53,2
N13942006,2,67.0,56,62.0,55,57.0,60,54.0,49,62.0,53,3
N13942006,2,74.0,56,71.0,55,71.0,60,50.0,49,64.0,53,4
N13942006,2,77.0,56,73.0,55,75.0,60,54.0,49,66.0,53,4
N13944399,2,51.0,56,44.0,55,47.0,60,55.0,49,54.0,53,3
N13944402,1,56.0,56,48.0,55,41.0,60,52.0,49,44.0,53,3
N13944403,3,88.0,56,41.0,55,38.0,60,29.0,49,26.0,53,4
N13944404,2,28.0,56,30.0,55,28.0,60,62.0,49,46.0,53,2
N13944406,2,40.0,56,31.0,55,29.0,60,30.0,49,47.0,53,2
N13944435,3,62.0,56,60.0,55,66.0,60,60.0,49,58.0,53,3
N13944435,3,70.0,56,66.0,55,74.0,60,55.0,49,57.0,53,4
N13944438,2,50.0,56,41.0,55,41.0,60,54.0,49,59.0,53,3
N13944439,4,59.0,56,53.0,55,56.0,60,58.0,49,51.0,53,3
N13944440,1,35.0,56,26.0,55,23.0,60,52.0,49,42.0,53,2
N13944441,2,50.0,56,38.0,55,33.0,60,52.0,49,50.0,53,3
N13944441,3,42.0,56,41.0,55,36.0,60,54.0,49,57.0,53,3
N13948374,1,59.0,56,43.0,55,41.0,60,56.0,49,41.0,53,3
N13948374,1,65.0,56,56.0,55,62.0,60,52.0,49,51.0,53,3
N13948375,3,42.0,56,43.0,55,38.0,60,49.0,49,62.0,53,3
N13948375,3,42.0,56,43.0,55,38.0,60,49.0,49,62.0,53,3
N13948376,2,49.0,56,32.0,55,27.0,60,50.0,49,44.0,53,2
N13948378,1,40.0,56,41.0,55,28.0,60,52.0,49,43.0,53,2
N13948378,2,11.0,56,32.0,55,36.0,60,49.0,49,18.0,53,2
N13952639,2,46.0,56,31.0,55,27.0,60,50.0,49,38.0,53,2
N13952645,1,73.0,56,40.0,55,35.0,60,45.0,49,28.0,53,4
N13957603,1,33.0,56,39.0,55,23.0,60,48.0,49,43.0,53,2
N13957605,2,50.0,56,44.0,55,43.0,60,59.0,49,47.0,53,3
N14000570,1,26.0,56,23.0,55,14.0,60,47.0,49,44.0,53,2
N14004101,3,61.0,56,50.0,55,56.0,60,36.0,49,45.0,53,3
N14004101,3,69.0,56,67.0,55,72.0,60,43.0,49,55.0,53,4
N14004103,4,27.0,56,37.0,55,43.0,60,48.0,49,45.0,53,2
N14004103,5,74.0,56,62.0,55,67.0,60,54.0,49,68.0,53,4
N14004103,5,81.0,56,79.0,55,74.0,60,53.0,49,55.0,53,4
N14004103,5,85.0,56,79.0,55,83.0,60,52.0,49,50.0,53,4
N14004103,5,84.0,56,81.0,55,87.0,60,50.0,49,55.0,53,4
N14004107,3,10.0,56,21.0,55,21.0,60,34.0,49,25.0,53,1
N14004111,3,42.0,56,47.0,55,41.0,60,52.0,49,66.0,53,3
N14004111,6,70.0,56,61.0,55,69.0,60,61.0,49,66.0,53,3
N14008078,2,70.0,56,38.0,55,35.0,60,46.0,49,26.0,53,3
N14008079,1,60.0,56,58.0,55,55.0,60,39.0,49,44.0,53,3
N14008079,3,58.0,56,59.0,55,67.0,60,53.0,49,58.0,53,3
N14008079,5,92.0,56,57.0,55,88.0,60,25.0,49,34.0,53,5
N14008079,5,92.0,56,57.0,55,88.0,60,29.0,49,35.0,53,5
N14964572,5,23.0,56,35.0,55,47.0,60,25.0,49,34.0,53,2
N14964576,2,48.0,56,32.0,55,33.0,60,50.0,49,47.0,53,2
N14964576,2,53.0,56,32.0,55,33.0,60,57.0,49,52.0,53,3
N14964576,2,69.0,56,63.0,55,70.0,60,57.0,49,52.0,53,3
N14964576,2,69.0,56,63.0,55,70.0,60,56.0,49,57.0,53,3
N14964581,2,50.0,56,48.0,55,48.0,60,50.0,49,58.0,53,3
N14964581,2,62.0,56,64.0,55,71.0,60,37.0,49,64.0,53,4
N14964581,2,67.0,56,74.0,55,80.0,60,37.0,49,66.0,53,4
N14964584,1,41.0,56,42.0,55,35.0,60,52.0,49,53.0,53,3
N14964584,2,42.0,56,57.0,55,46.0,60,45.0,49,65.0,53,3
N14964584,2,58.0,56,68.0,55,61.0,60,43.0,49,70.0,53,3
N14964584,2,62.0,56,71.0,55,69.0,60,47.0,49,64.0,53,4
N14964589,1,35.0,56,26.0,55,21.0,60,57.0,49,41.0,53,2
N14964589,1,65.0,56,43.0,55,50.0,60,45.0,49,28.0,53,3
N14964592,1,60.0,56,54.0,55,58.0,60,59.0,49,40.0,53,3
N14967835,1,32.0,56,33.0,55,20.0,60,51.0,49,40.0,53,2
N14967839,2,17.0,56,41.0,55,54.0,60,52.0,49,45.0,53,3
N14967840,3,56.0,56,50.0,55,48.0,60,44.0,49,47.0,53,3
N14967842,1,64.0,56,56.0,55,55.0,60,46.0,49,52.0,53,3
N14967842,1,29.0,56,27.0,55,32.0,60,32.0,49,34.0,53,2
N14967842,2,18.0,56,53.0,55,65.0,60,53.0,49,39.0,53,3
N14967845,3,49.0,56,39.0,55,35.0,60,43.0,49,46.0,53,2
N14967846,1,60.0,56,53.0,55,58.0,60,56.0,49,36.0,53,3
N14971122,4,70.0,56,42.0,55,60.0,60,21.0,49,46.0,53,3
N14971122,4,76.0,56,61.0,55,74.0,60,27.0,49,50.0,53,4
N14971125,2,42.0,56,39.0,55,34.0,60,55.0,49,48.0,53,2
N14971125,2,55.0,56,64.0,55,54.0,60,41.0,49,63.0,53,3
N14971125,2,59.0,56,74.0,55,67.0,60,39.0,49,61.0,53,4
N14971125,2,20.0,56,59.0,55,59.0,60,48.0,49,57.0,53,3
N14971131,3,58.0,56,50.0,55,62.0,60,23.0,49,36.0,53,3
N14971132,1,45.0,56,39.0,55,19.0,60,38.0,49,37.0,53,2
N14971133,2,37.0,56,44.0,55,35.0,60,55.0,49,64.0,53,3
N14971133,3,51.0,56,64.0,55,88.0,60,31.0,49,59.0,53,4
N14971133,3,68.0,56,72.0,55,91.0,60,31.0,49,56.0,53,5
N14974254,2,41.0,56,40.0,55,41.0,60,49.0,49,65.0,53,3
N14974254,2,18.0,56,42.0,55,43.0,60,49.0,49,33.0,53,2
N14974254,2,17.0,56,33.0,55,65.0,60,39.0,49,14.0,53,3
N14974293,2,64.0,56,44.0,55,40.0,60,50.0,49,36.0,53,3
N14974293,2,64.0,56,45.0,55,40.0,60,55.0,49,38.0,53,3
N14974294,1,62.0,56,60.0,55,60.0,60,38.0,49,53.0,53,3
N14974294,2,60.0,56,61.0,55,69.0,60,60.0,49,59.0,53,3
N14974296,2,47.0,56,43.0,55,36.0,60,44.0,49,39.0,53,2
N14974301,5,73.0,56,52.0,55,69.0,60,44.0,49,35.0,53,4
N14977805,1,53.0,56,35.0,55,40.0,60,32.0,49,33.0,53,3
N14977807,3,74.0,56,57.0,55,70.0,60,28.0,49,34.0,53,4
N14977808,1,33.0,56,23.0,55,16.0,60,33.0,49,31.0,53,2
N14977808,2,62.0,56,59.0,55,46.0,60,32.0,49,46.0,53,3
N14977808,2,66.0,56,71.0,55,56.0,60,40.0,49,55.0,53,4
N14977808,3,86.0,56,76.0,55,91.0,60,31.0,49,59.0,53,5
N14977809,3,50.0,56,48.0,55,42.0,60,48.0,49,60.0,53,3
N14977826,2,59.0,56,63.0,55,67.0,60,55.0,49,59.0,53,3
N14977826,2,71.0,56,71.0,55,79.0,60,53.0,49,58.0,53,4
N14977826,2,75.0,56,78.0,55,84.0,60,55.0,49,62.0,53,4
N14977826,2,77.0,56,76.0,55,89.0,60,46.0,49,68.0,53,4
N14977826,2,77.0,56,82.0,55,92.0,60,48.0,49,65.0,53,5
N14977826,2,81.0,56,70.0,55,93.0,60,24.0,49,61.0,53,5
N14977826,2,81.0,56,72.0,55,91.0,60,26.0,49,56.0,53,5
N14977826,2,29.0,56,62.0,55,90.0,60,29.0,49,40.0,53,4
N14977826,3,81.0,56,82.0,55,92.0,60,45.0,49,67.0,53,5
N14977827,2,21.0,56,32.0,55,34.0,60,56.0,49,51.0,53,3
N14977828,2,65.0,56,44.0,55,34.0,60,58.0,49,51.0,53,3
N14977829,2,54.0,56,53.0,55,56.0,60,36.0,49,56.0,53,3
N14977829,2,71.0,56,63.0,55,74.0,60,52.0,49,57.0,53,4
N14977833,3,46.0,56,41.0,55,38.0,60,37.0,49,35.0,53,2
N14977833,3,46.0,56,41.0,55,38.0,60,37.0,49,44.0,53,2
N14980189,2,44.0,56,33.0,55,29.0,60,47.0,49,48.0,53,2
N14980190,1,42.0,56,44.0,55,32.0,60,59.0,49,35.0,53,2
N14980190,3,58.0,56,46.0,55,81.0,60,30.0,49,48.0,53,4
N14980191,2,64.0,56,55.0,55,60.0,60,52.0,49,57.0,53,3
N14980193,1,41.0,56,35.0,55,29.0,60,39.0,49,39.0,53,2
N14980196,6,62.0,56,61.0,55,70.0,60,57.0,49,69.0,53,3
N14980199,1,35.0,56,23.0,55,17.0,60,56.0,49,36.0,53,2
N15008839,1,74.0,56,49.0,55,49.0,60,47.0,49,19.0,53,4
N15008844,4,64.0,56,54.0,55,85.0,60,25.0,49,50.0,53,4
N15008848,2,44.0,56,45.0,55,38.0,60,49.0,49,59.0,53,3
N15008851,1,49.0,56,48.0,55,39.0,60,58.0,49,49.0,53,2
N15008851,1,24.0,56,27.0,55,25.0,60,57.0,49,48.0,53,2
N15008851,1,27.0,56,47.0,55,41.0,60,41.0,49,64.0,53,3
N15008851,1,27.0,56,48.0,55,48.0,60,38.0,49,67.0,53,3
N15008851,1,28.0,56,48.0,55,48.0,60,41.0,49,64.0,53,3
N15008851,1,28.0,56,48.0,55,48.0,60,41.0,49,64.0,53,3
N15008851,2,50.0,56,69.0,55,78.0,60,52.0,49,75.0,53,4
N15008851,2,55.0,56,74.0,55,87.0,60,44.0,49,79.0,53,4
N15008851,2,66.0,56,80.0,55,90.0,60,61.0,49,77.0,53,4
N15008851,2,68.0,56,77.0,55,91.0,60,44.0,49,70.0,53,5
N15008854,1,20.0,56,26.0,55,37.0,60,54.0,49,38.0,53,2
N15008854,1,20.0,56,39.0,55,37.0,60,42.0,49,41.0,53,2
N15008854,2,54.0,56,62.0,55,77.0,60,52.0,49,73.0,53,4
N15012650,2,22.0,56,33.0,55,40.0,60,35.0,49,37.0,53,2
N15012654,2,51.0,56,28.0,55,23.0,60,56.0,49,40.0,53,3
N15012654,3,51.0,56,50.0,55,63.0,60,24.0,49,59.0,53,3
N15012658,1,60.0,56,36.0,55,45.0,60,19.0,49,25.0,53,3
N15012662,1,10.0,56,29.0,55,31.0,60,52.0,49,21.0,53,2
N15012665,1,14.0,56,17.0,55,11.0,60,40.0,49,39.0,53,2
N15012674,1,15.0,56,30.0,55,23.0,60,54.0,49,32.0,53,2
N15016773,1,32.0,56,18.0,55,14.0,60,41.0,49,38.0,53,2
N15016774,2,40.0,56,43.0,55,32.0,60,53.0,49,52.0,53,3
N15016776,1,28.0,56,35.0,55,33.0,60,45.0,49,27.0,53,2
N15016790,1,62.0,56,59.0,55,51.0,60,36.0,49,47.0,53,3
N15016790,1,68.0,56,60.0,55,61.0,60,32.0,49,46.0,53,3
N15016794,3,13.0,56,25.0,55,30.0,60,37.0,49,32.0,53,2
N15016794,5,80.0,56,64.0,55,78.0,60,44.0,49,57.0,53,4
N15016795,3,70.0,56,60.0,55,61.0,60,43.0,49,30.0,53,3
N15020371,1,62.0,56,65.0,55,61.0,60,33.0,49,37.0,53,3
N15020373,4,60.0,56,40.0,55,51.0,60,28.0,49,41.0,53,3
N15020378,1,63.0,56,65.0,55,69.0,60,37.0,49,38.0,53,3
N15020378,2,75.0,56,57.0,55,71.0,60,33.0,49,54.0,53,4
N15020378,2,78.0,56,61.0,55,83.0,60,22.0,49,53.0,53,4
N15029731,2,16.0,56,45.0,55,41.0,60,54.0,49,48.0,53,2
N15029731,2,17.0,56,54.0,55,49.0,60,49.0,49,56.0,53,3
N15029746,2,43.0,56,30.0,55,30.0,60,53.0,49,45.0,53,2
N15029746,3,18.0,56,41.0,55,36.0,60,37.0,49,51.0,53,3
N15029747,2,50.0,56,47.0,55,46.0,60,62.0,49,62.0,53,3
N15031843,1,10.0,56,20.0,55,15.0,60,50.0,49,23.0,53,1
N15031844,3,60.0,56,49.0,55,56.0,60,37.0,49,46.0,53,3
N15031844,3,23.0,56,45.0,55,49.0,60,32.0,49,52.0,53,3
N15036329,2,61.0,56,58.0,55,56.0,60,40.0,49,44.0,53,3
N15036329,2,68.0,56,54.0,55,64.0,60,36.0,49,55.0,53,3
N15036329,2,73.0,56,68.0,55,69.0,60,27.0,49,57.0,53,4
N15036330,1,62.0,56,57.0,55,56.0,60,30.0,49,38.0,53,3
N15036330,1,68.0,56,54.0,55,66.0,60,33.0,49,48.0,53,3
N15036330,1,74.0,56,71.0,55,73.0,60,36.0,49,36.0,53,4
N15036330,1,77.0,56,70.0,55,77.0,60,28.0,49,52.0,53,4
N15036330,1,76.0,56,66.0,55,79.0,60,24.0,49,55.0,53,4
N15036330,2,71.0,56,61.0,55,80.0,60,42.0,49,66.0,53,4
N15036330,3,63.0,56,63.0,55,68.0,60,31.0,49,72.0,53,4
N15036330,3,74.0,56,67.0,55,81.0,60,27.0,49,71.0,53,4
N15036330,3,80.0,56,71.0,55,84.0,60,29.0,49,73.0,53,4
N15036330,3,80.0,56,71.0,55,84.0,60,32.0,49,70.0,53,4
N15039225,1,24.0,56,21.0,55,30.0,60,35.0,49,31.0,53,2
N15039225,1,21.0,56,36.0,55,35.0,60,28.0,49,39.0,53,2
N15039225,2,53.0,56,59.0,55,64.0,60,56.0,49,70.0,53,3
N15041800,2,33.0,56,29.0,55,25.0,60,26.0,49,41.0,53,2
N15041800,3,30.0,56,20.0,55,44.0,60,20.0,49,4.0,53,2
N15041801,1,27.0,56,30.0,55,24.0,60,30.0,49,40.0,53,2
N16002911,1,16.0,56,27.0,55,27.0,60,27.0,49,29.0,53,1
N16002914,2,50.0,56,40.0,55,58.0,60,33.0,49,46.0,53,3
N16002917,4,70.0,56,55.0,55,79.0,60,23.0,49,47.0,53,4
N16002918,1,43.0,56,38.0,55,28.0,60,38.0,49,38.0,53,2
N16002918,1,56.0,56,56.0,55,43.0,60,52.0,49,49.0,53,3
N16002918,1,56.0,56,56.0,55,43.0,60,52.0,49,49.0,53,3
N16002918,1,56.0,56,56.0,55,43.0,60,51.0,49,51.0,53,3
N16002927,1,12.0,56,19.0,55,12.0,60,41.0,49,28.0,53,1
N16002927,4,48.0,56,49.0,55,56.0,60,26.0,49,53.0,53,3
N16010888,1,39.0,56,38.0,55,31.0,60,52.0,49,50.0,53,3
N16010894,2,20.0,56,30.0,55,40.0,60,24.0,49,28.0,53,2
N16010896,2,46.0,56,39.0,55,47.0,60,27.0,49,37.0,53,2
N16014393,1,30.0,56,29.0,55,18.0,60,52.0,49,41.0,53,2
N16014400,1,32.0,56,33.0,55,19.0,60,48.0,49,38.0,53,2
N16014406,3,64.0,56,44.0,55,65.0,60,20.0,49,28.0,53,3
N16019331,1,22.0,56,23.0,55,14.0,60,46.0,49,39.0,53,2
N16019331,4,50.0,56,45.0,55,54.0,60,25.0,49,49.0,53,3
N16025645,3,62.0,56,51.0,55,75.0,60,30.0,49,40.0,53,4
N16025647,3,47.0,56,50.0,55,51.0,60,33.0,49,55.0,53,3
N16025649,3,72.0,56,56.0,55,75.0,60,35.0,49,49.0,53,4
N16025654,1,32.0,56,34.0,55,19.0,60,50.0,49,40.0,53,2
N16029012,3,14.0,56,24.0,55,38.0,60,28.0,49,18.0,53,2
N16032059,2,68.0,56,43.0,55,55.0,60,34.0,49,52.0,53,3
N16032078,1,40.0,56,22.0,55,16.0,60,44.0,49,33.0,53,2
N16035046,4,67.0,56,67.0,55,73.0,60,35.0,49,52.0,53,4
N16035049,3,42.0,56,38.0,55,38.0,60,30.0,49,47.0,53,2
N16035053,1,27.0,56,22.0,55,14.0,60,23.0,49,38.0,53,2
N16035055,1,29.0,56,28.0,55,21.0,60,23.0,49,37.0,53,2
N17003074,3,23.0,56,35.0,55,67.0,60,35.0,49,38.0,53,3
N17020230,1,16.0,56,32.0,55,25.0,60,42.0,49,40.0,53,2
N17020304,2,68.0,56,42.0,55,47.0,60,28.0,49,40.0,53,3
N17030154,2,54.0,56,24.0,55,56.0,60,40.0,49,39.0,53,3
N17032449,2,46.0,56,24.0,55,22.0,60,32.0,49,26.0,53,2
N17032460,2,58.0,56,42.0,55,55.0,60,30.0,49,40.0,53,3
N17032461,1,18.0,56,27.0,55,25.0,60,20.0,49,17.0,53,1
N17032461,2,47.0,56,42.0,55,55.0,60,23.0,49,45.0,53,3
N17032462,1,57.0,56,34.0,55,40.0,60,30.0,49,34.0,53,3
N17032471,1,47.0,56,34.0,55,32.0,60,24.0,49,32.0,53,2
N17032474,2,13.0,56,27.0,55,30.0,60,37.0,49,25.0,53,2
N17032494,2,54.0,56,43.0,55,58.0,60,31.0,49,49.0,53,3
N17032534,1,56.0,56,18.0,55,13.0,60,29.0,49,16.0,53,3
N17032573,2,46.0,56,38.0,55,36.0,60,32.0,49,49.0,53,2
N17032590,1,61.0,56,42.0,55,45.0,60,33.0,49,34.0,53,3
N17032615,1,16.0,56,18.0,55,25.0,60,15.0,49,4.0,53,1
N17032642,1,27.0,56,11.0,55,10.0,60,22.0,49,19.0,53,1
N18004493,1,59.0,56,40.0,55,60.0,60,44.0,49,32.0,53,3
N18004493,2,8.0,56,35.0,55,56.0,60,34.0,49,27.0,53,3
N18004494,4,21.0,56,31.0,55,30.0,60,59.0,49,52.0,53,3
N18019414,3,48.0,56,44.0,55,40.0,60,48.0,49,59.0,53,3
N18024665,1,61.0,56,43.0,55,43.0,60,22.0,49,18.0,53,3
N18038986,1,38.0,56,25.0,55,14.0,60,41.0,49,41.0,53,2
